index,method,seed,energy,energy_diverse,cost,diversity,n_modes,round,k
708,mf_random,3,2.487878,2.4191071677207945,3249.0,0.04620185925769399,170,6,200
709,mf_random,3,2.5960531,2.525905944108963,3690.5,0.047925000424773184,168,7,200
710,mf_random,3,2.6563227,2.591996623277664,4198.0,0.04882155164438983,163,8,200
711,mf_random,3,2.734031,2.6617197477817536,4524.0,0.0482541646423488,163,9,200
712,mf_random,3,2.793027,2.7264543211460115,5068.0,0.046212217621235924,169,10,200
713,mf_random,3,2.8745813,2.806440167427063,5524.5,0.047790427545420684,165,11,200
714,mf_random,3,2.994461,2.9424599623680114,5928.0,0.049473512630565285,166,12,200
715,mf_random,3,3.0423412,3.002077419757843,6372.0,0.04675774436069517,172,13,200
716,mf_random,3,3.0859785,3.0384622633457186,6822.5,0.04694020933803341,174,14,200
717,mf_random,3,3.1550448,3.09488671541214,7061.5,0.04570910970387147,177,15,200
718,mf_random,3,3.2077734,3.1426214456558226,7470.0,0.04540882442418441,181,16,200
719,mf_random,3,3.25259,3.192904953956604,7715.0,0.0457447565705996,180,17,200
720,mf_random,3,3.2702754,3.212029664516449,8152.0,0.04678432253825553,180,18,200
721,mf_random,3,3.2889342,3.233722424507141,8736.0,0.04701576033294106,183,19,200
722,mf_random,3,3.3120499,3.2593909645080568,9228.5,0.046897625613335485,182,20,200
723,mf_random,3,3.341106,3.2934725880622864,9623.0,0.047170172628856435,183,21,200
724,mf_random,3,3.3873072,3.3434769093990324,10113.0,0.047501962790269976,184,22,200
725,mf_random,3,3.4364707,3.398516857624054,10650.5,0.048596919749163754,184,23,200
726,mf_random,3,3.4974635,3.4560871577262877,11072.5,0.04887708490597205,183,24,200
727,mf_random,3,3.5435853,3.5042938685417173,11571.0,0.048438676606148555,184,25,200
728,mf_random,3,3.589216,3.5493503892421723,12052.0,0.04807437988736001,184,26,200
729,mf_random,3,3.6386273,3.602329031229019,12591.0,0.04999945737661513,187,27,200
730,mf_random,3,3.6605597,3.6258983528614044,13056.5,0.05105004028035553,187,28,200
731,mf_random,3,3.6788273,3.6436031651496887,13502.5,0.05222977631895693,186,29,200
732,mf_random,3,3.7064435,3.6701396715641024,14047.0,0.0530258479136564,185,30,200
733,mf_random,3,3.7307425,3.687146942615509,14539.0,0.05347455870166733,183,31,200
734,mf_random,3,3.758169,3.7141113924980163,14997.5,0.0539855388264993,181,32,200
735,mf_random,3,3.7817972,3.7340319669246673,15563.5,0.052843239502070906,182,33,200
736,mf_random,3,3.8127809,3.768719291687012,16056.0,0.05188860388657793,183,34,200
737,mf_random,3,3.8154016,3.7717438530921936,16453.0,0.05192687127296299,182,35,200
738,mf_random,3,3.8156812,3.7724315094947816,16965.5,0.05248818870486393,181,36,200
739,mf_random,3,3.8382843,3.7974938321113587,17495.5,0.05134817598503361,185,37,200
740,mf_random,3,3.8501635,3.810904016494751,17996.5,0.05111177872098371,185,38,200
741,mf_random,3,3.8576064,3.8185541546344757,18461.0,0.051075888698116766,185,39,200
742,mf_random,3,3.864281,3.825861508846283,18719.0,0.050811325112231055,185,40,200
743,mf_random,3,3.897232,3.854803464412689,19036.5,0.051196463608885745,184,41,200
744,mf_random,3,3.9109716,3.8671486020088195,19524.5,0.05127110491524368,183,42,200
745,random_fid_gfn,1,5.231258,,263.0,,,0,1
746,random_fid_gfn,1,6.1521096,,486.0,,,1,1
747,random_fid_gfn,1,6.1521096,,896.0,,,2,1
748,random_fid_gfn,1,6.1521096,,1344.0,,,3,1
749,random_fid_gfn,1,6.1521096,,1673.5,,,4,1
750,random_fid_gfn,1,7.0552187,,2146.5,,,5,1
751,random_fid_gfn,1,7.408842,,2494.5,,,6,1
752,random_fid_gfn,1,7.408842,,2958.5,,,7,1
753,random_fid_gfn,1,7.408842,,3358.5,,,8,1
754,random_fid_gfn,1,7.408842,,3494.0,,,9,1
755,random_fid_gfn,1,7.408842,,3824.5,,,10,1
756,random_fid_gfn,1,7.408842,,4180.0,,,11,1
757,random_fid_gfn,1,7.408842,,4565.0,,,12,1
758,random_fid_gfn,1,7.408842,,4932.5,,,13,1
759,random_fid_gfn,1,8.594242,,5287.5,,,14,1
760,random_fid_gfn,1,8.594242,,5599.5,,,15,1
761,random_fid_gfn,1,3.7567506,3.756750726699829,263.0,0.06367307774404421,10,0,10
762,random_fid_gfn,1,4.484842,4.383342313766479,486.0,0.07039393639698964,9,1,10
763,random_fid_gfn,1,4.702508,4.656006240844727,896.0,0.0640796094605707,9,2,10
764,random_fid_gfn,1,4.747386,4.656006240844727,1344.0,0.16238347303949777,7,3,10
765,random_fid_gfn,1,4.833667,4.787485074996948,1673.5,0.1643772460875312,7,4,10
766,random_fid_gfn,1,5.264306,5.264305830001831,2146.5,0.053645381244494014,10,5,10
767,random_fid_gfn,1,5.9850454,5.985044956207275,2494.5,0.07734133228705388,10,6,10
768,random_fid_gfn,1,6.11581,6.115810251235962,2958.5,0.07189993123536606,10,7,10
769,random_fid_gfn,1,6.11581,6.115810251235962,3358.5,0.07189993123536606,10,8,10
770,random_fid_gfn,1,6.11581,6.115810251235962,3494.0,0.07189993123536606,10,9,10
771,random_fid_gfn,1,6.11581,6.115810251235962,3824.5,0.07189993123536606,10,10,10
772,random_fid_gfn,1,6.2000394,6.2000397682189945,4180.0,0.06887291339772933,10,11,10
773,random_fid_gfn,1,6.3372793,6.337279033660889,4565.0,0.06925971904134391,10,12,10
774,random_fid_gfn,1,6.3372793,6.337279033660889,4932.5,0.06925971904134391,10,13,10
775,random_fid_gfn,1,6.7481127,6.748112678527832,5287.5,0.07056445747060652,10,14,10
776,random_fid_gfn,1,6.847744,6.847743511199951,5599.5,0.06540574631336397,10,15,10
777,random_fid_gfn,1,2.2130685,2.116931886672974,263.0,0.053439697604569784,42,0,50
778,random_fid_gfn,1,2.9628837,2.882404851913452,486.0,0.05604576710078038,44,1,50
779,random_fid_gfn,1,3.3573241,3.317236852645874,896.0,0.049258419923882225,49,2,50
780,random_fid_gfn,1,3.6043296,3.4988529825210573,1344.0,0.05327679749131068,47,3,50
781,random_fid_gfn,1,3.816104,3.7356632804870604,1673.5,0.058972607448945454,47,4,50
782,random_fid_gfn,1,4.0251045,3.949154782295227,2146.5,0.05993630184862586,47,5,50
783,random_fid_gfn,1,4.364733,4.30472128868103,2494.5,0.05713449265496218,47,6,50
784,random_fid_gfn,1,4.5919533,4.540192952156067,2958.5,0.0552224801829456,47,7,50
785,random_fid_gfn,1,4.6808467,4.636449003219605,3358.5,0.051936546053911015,47,8,50
786,random_fid_gfn,1,4.7777867,4.7442763137817385,3494.0,0.05188351799045706,47,9,50
787,random_fid_gfn,1,4.8249025,4.7939040040969845,3824.5,0.05291368497942027,47,10,50
788,random_fid_gfn,1,4.9450083,4.91863251209259,4180.0,0.05625369566100316,47,11,50
789,random_fid_gfn,1,5.0778513,5.060113124847412,4565.0,0.05394128871284126,47,12,50
790,random_fid_gfn,1,5.1334386,5.1298769760131835,4932.5,0.05276772194946159,47,13,50
791,random_fid_gfn,1,5.2833924,5.283392763137817,5287.5,0.056230085487957125,50,14,50
792,random_fid_gfn,1,5.355543,5.355542678833007,5599.5,0.055693951095497365,50,15,50
793,random_fid_gfn,1,1.3958365,0.8850279696658254,263.0,0.04694101787009187,80,0,100
794,random_fid_gfn,1,2.3583126,2.221219069957733,486.0,0.05062845502656479,82,1,100
795,random_fid_gfn,1,2.7627664,2.7013742649555206,896.0,0.04802326544419079,89,2,100
796,random_fid_gfn,1,3.010434,2.928725390434265,1344.0,0.049957709112213526,91,3,100
797,random_fid_gfn,1,3.2610395,3.1931008958816527,1673.5,0.04991347344351924,95,4,100
798,random_fid_gfn,1,3.4265683,3.3643770360946657,2146.5,0.0528135004231288,93,5,100
799,random_fid_gfn,1,3.733272,3.684762723445892,2494.5,0.05303580085000361,97,6,100
800,random_fid_gfn,1,3.9432263,3.8998063230514526,2958.5,0.05658708454981183,97,7,100
801,random_fid_gfn,1,4.0455403,4.006900815963745,3358.5,0.05454671062307384,97,8,100
802,random_fid_gfn,1,4.161844,4.128555767536163,3494.0,0.05307273782756395,97,9,100
803,random_fid_gfn,1,4.220961,4.189569399356842,3824.5,0.05429196536732505,97,10,100
804,random_fid_gfn,1,4.340459,4.312680072784424,4180.0,0.05341952659120854,97,11,100
805,random_fid_gfn,1,4.447803,4.421547358036041,4565.0,0.052230169533952105,97,12,100
806,random_fid_gfn,1,4.5433927,4.519653127193451,4932.5,0.05041755647099477,97,13,100
807,random_fid_gfn,1,4.6746426,4.655880825519562,5287.5,0.050138026053901705,97,14,100
808,random_fid_gfn,1,4.733341,4.710084068775177,5599.5,0.050608179465379856,96,15,100
809,random_fid_gfn,1,0.5854076,0.4425139848329127,263.0,0.04110710587886777,94,0,200
810,random_fid_gfn,1,1.5603628,1.0079653496481478,486.0,0.04290852682561973,153,1,200
811,random_fid_gfn,1,2.1315713,1.980679955482483,896.0,0.043490032684582014,169,2,200
812,random_fid_gfn,1,2.4227412,2.312481477856636,1344.0,0.04473962454585271,174,3,200
813,random_fid_gfn,1,2.6965725,2.595721586942673,1673.5,0.05099786357283158,167,4,200
814,random_fid_gfn,1,2.859796,2.7612353533506395,2146.5,0.05601485021728962,165,5,200
815,random_fid_gfn,1,3.0982702,3.040690252780914,2494.5,0.05791510037735404,170,6,200
